Name;Type;RA;Dec;Const;MajAx;MinAx;PosAng;B-Mag;V-Mag;J-Mag;H-Mag;K-Mag;SurfBr;Hubble;Pax;Pm-RA;Pm-Dec;RadVel;Redshift;Cstar U-Mag;Cstar B-Mag;Cstar V-Mag;M;NGC;IC;Cstar Names;Identifiers;Common names
WR 102db;WR*;17:46:14.33;-28:49:31.4;;;;;;;;;9.20;;WC9?d, WC9d;;;;;;;;;;;;;qF 258,LHO09 102;
WR 102dc;WR*;17:46:14.70;-28:49:41.0;;;;;;;;;6.70;;WC9d+OB, WC9d(+OB);;;;;;;;;;;;;qF 231,LHO09 42;
WR 102dd;WR*;17:46:14.80;-28:49:34.2;;;;;;;;;7.80;;WC9d;;;;;;;;;;;;;qF 251,LHO09 84;
WR 102e;WR*;17:46:14.90;-28:50:00.80;;;;;;;;13.20;10.41;;WC8, WC8-9;;;;;;;;;;;;;qF 151,DWC11 73;
WR 102ea;WR*;17:46:15.13;-28:49:37.0;;;;;;;;;8.80;;WN9, WN11h, ;;;;;;;;;;;;qF 241,LHO09 71; DWC11 6;
WR 102f;WR*;17:46:15.14;-28:49:40.0;;;;;;;;;10.40;;WC8, ;;;;;;;;;;;;qF 235N,LHO09 47; DWC11 13;
WR 102g;WR*;17:46:15.16;-28:49:41.9;;;;;;;;;15.16;;WC8, ;;;;;;;;;;;;qF 235S,LHO09 34; DWC11 12;
WR 102h;WR*;17:46:15.60;-28:50:18.60;;;;;;;;;11.44;;WC9;;;;;;;;;;;;;qF 76,DWC11 66;
WR 102ha;WR*;17:46:15.85;-28:49:45.6;;;;;;;;;7.20;;WC8-9d+OB, WC9d;;;;;;;;;;;;;qF 211,LHO99 19;
WR 102hb;WR*;17:46:15.92;-28:49:37.6;;;;;;;;;9.60;;WN9, WN10h, ;;;;;;;;;;;;qF 240,LHO09 67; DWC11 7;
WR 102i;WR*;17:46:16.54;-28:49:31.5;;;;;;;14.61;11.67;10.22;;WN9, WN8-9ha, ;;;;;;;;;;;;qF 256,LHO09 99; DWC11 11;
WR 102j;WR*;17:46:17.60;-28:49:29.20;;;;;;;14.66;11.77;10.41;;WN9, WN8-9ha;;;;;;;;;;;;;qF 274,DWC11 59;
WR 102k;WR*;17:46:17.60;-28:49:18.90;;;;;;;;;11.60;;WC<8, WC8-9;;;;;;;;;;;;;qF 309,DWC11 60;
WR 102ka;WR*;17:46:18.12;-29:01:36.50;;;;;;;12.98;10.27;8.84;;WN10;;;;;;;;;;;;;HBP 4;Peony
WR 102l;WR*;18:00:34.33;-22:47:39.9;;;;;16.30;15.53;8.83;8.10;7.57;;WN8o;;;;;;;;;;;;;DR3 4069477595953048448,SMSNPL 17,LkHA 121;
WR 103;WR*;18:01:43.15;-32:42:55.2;;;;;9.06;8.81;7.75;7.21;6.37;;WC9d+?;;;;;;;;;;;;;HD 164270,DR3 4042922573453831936,V4072 Sgr;
WR 104;WR*;18:02:04.12;-23:37:42.2;;;;;;11.80;6.67;4.34;2.42;;WC9d+B0.5V (+VB);;;;;;;;;;;;;DR3 4069167258796371712,Ve2-45,V5097 Sgr;
WR 105;WR*;18:02:23.46;-23:34:37.5;;;;;;12.92;7.04;6.25;5.73;;WN9h;;;;;;;;;;;;;DR3 4069167881581956864,Ve2-47,NS4;
WR 105-1;WR*;18:02:46.23;-22:36:39.7;;;;;;;14.93;12.69;11.45;;WN6;;;;;;;;;;;;;WR 1343-193E;
WR 105-2;WR*;18:03:28.36;-22:22:59.0;;;;;17.90;17.54;10.47;9.60;9.02;;WN8-9;;;;;;;;;;;;;DR3 4069857447172870400,KSF14 1343-284;
WR 106;WR*;18:04:43.66;-21:09:30.6;;;;;13.09;11.89;7.94;6.28;4.82;;WC9d;;;;;;;;;;;;;HDE 313643,DR3 4070111743597609216,IC14-8;
WR 107;WR*;18:04:46.10;-21:51:27.2;;;;;;14.10;9.37;8.69;8.19;;WN8o;;;;;;;;;;;;;DR3 4069911426323829888,DA1;
WR 107-1;WR*;18:04:52.43;-20:37:48.6;;;;;16.05;14.01;8.84;7.23;5.72;;WC9, WC9D;;;;;;;;;;;;;DR3 4070884386721226240,Hen 3-1578,THA 34-2;
WR 107a;WR*;18:05:11.49;-22:13:24.7;;;;;;16.43;11.17;10.31;9.38;;WC6, WC5-7;;;;;;;;;;;;;DR3 4069701935004293632,SMSNPL 18;
WR 108;WR*;18:05:25.73;-23:00:20.4;;;;;10.69;9.89;7.67;7.34;7.10;;WN9ha;;;;;;;;;;;;;HDE 313846,DR3 4069585661644839808,He3-1580;
WR 108-1;WR*;18:07:05.16;-20:15:16.7;;;;;;;14.87;12.67;11.16;;WN9;;;;;;;;;;;;;DR3 4094936822058475136,WR 1361-1583;
WR 108-2;WR*;18:05:55.27;-19:29:44.1;;;;;;;15.96;12.43;10.39;;WN7-8;;;;;;;;;;;;;KSF14 1366-438;
WR 109;WR*;18:07:50.90;-35:10:25.2;;;;;13.60;14.48;13.79;13.52;13.27;;WN5h;;;;;;;;;;;;;DR3 4038875335491155328,NS 3,V617 Sgr;
WR 110;WR*;18:07:56.96;-19:23:56.9;;;;;10.47;9.73;7.12;6.72;6.22;;WN5-6b;;;;;;;;;;;;;HD 165688,DR3 4095125220807894400,He3-1594;
WR 111;WR*;18:08:28.47;-21:15:11.2;;;;;7.86;7.67;7.28;7.14;6.51;;WC5;;;;;;;;;;;;;HD 165763,DR3 4094055597844775040,He3-1599;
WR 111-1;WR*;18:09:45.06;-20:17:10.4;;;;;;;12.58;11.06;10.13;;WN6o;;;;;;;;;;;;;DR3 4094266669719378560,HDM 7;
WR 111-10;WR*;18:14:14.11;-17:21:02.8;;;;;;;16.13;14.26;12.24;;WC7, WC7d;;;;;;;;;;;;;DR3 4097438485888595584,KSF14 1389-4AB6;
WR 111-11;WR*;18:14:17.37;-17:21:54.4;;;;;;;17.57;13.28;11.05;;WN8;;;;;;;;;;;;;KSF14 1389-1F5D;
WR 111-12;WR*;18:14:32.98;-18:25:14.8;;;;;;16.20;9.04;7.25;5.76;;WC9, WC9d;;;;;;;;;;;;;DR3 4095618626655831808,THA 34-30;
WR 111-13;WR*;18:13:34.82;-18:05:41.5;;;;;;;10.17;8.89;8.02;;WN6b;;;;;;;;;;;;;DR3 4095711943401184512,MCF15 1;
WR 111-14;WR*;18:09:20.41;-20:18:57.2;;;;;;;11.92;9.22;7.72;;WN7-8h;;;;;;;;;;;;;DR3 4094175552005597440,NMP15 2,3XMM J180920.3-201857;
WR 111-15;WR*;18:14:12.97;-19:46:02.0;;;;;;16.69;9.90;9.02;8.45;;WN8;;;;;;;;;;;;;DR3 4094631265217282176,WR-C-35;
WR 111-16;WR*;18:08:52.12;-23:55:27.1;;;;;;;11.56;10.24;9.04;;WC4-7d;;;;;;;;;;;;;DR3 4066281766676330368,WR-C-33;
WR 111-2;WR*;18:13:14.20;-17:53:43.5;;;;;20.48;17.57;9.62;8.60;7.94;;WN7b;;;;;;;;;;;;;DR3 4095729947892337408,HDM 8,MDF11 4;
WR 111-3;WR*;18:13:42.47;-17:28:12.3;;;;;;;11.21;9.70;8.57;;WC8;;;;;;;;;;;;;DR3 4097435741411560704,SMG09 1385_24,SFZ12 1385-9L;
WR 111-4;WR*;18:13:22.49;-17:53:50.3;;;;;18.63;15.60;10.30;9.27;8.66;;WN6, WN7o, WN7;;;;;;;;;;;;;DR3 4095728440383641344,MDM11 34,MDF11 #7;
WR 111-5;WR*;18:12:41.10;-18:26:30.4;;;;;;;13.80;11.97;10.92;;WN8-9, WN9;;;;;;;;;;;;;DR3 4095672915045892992,MDM11 33;
WR 111-6;WR*;18:12:57.19;-18:01:26.3;;;;;;;14.24;13.35;10.75;;WC9;;;;;;;;;;;;;DR3 4095702533139975168,SFZ12 1381-20L;
WR 111-7;WR*;18:16:02.36;-16:53:59.4;;;;;;;18.08;13.96;11.85;;WC8;;;;;;;;;;;;;SFZ12 1395-86L;
WR 111-8;WR*;18:09:06.22;-19:54:27.2;;;;;;;15.96;12.43;10.39;;WN9;;;;;;;;;;;;;KSF14 1367-638;
WR 111-9;WR*;18:12:02.42;-18:06:55.3;;;;;15.48;13.86;9.66;8.26;7.80;;WC9;;;;;;;;;;;;;DR3 4095697138661210368,KSF14 1381-19L;
WR 111a;WR*;18:08:38.32;-20:24:33.50;;;;;;;;;11.60;;WC8, WC9d;;;;;;;;;;;;;FNG 1;
WR 111b;WR*;18:08:39.24;-20:24:42.50;;;;;;;;;10.40;;WC9d;;;;;;;;;;;;;FNG B,EGH 1;
WR 111c;WR*;18:08:39.42;-20:24:42.57;;;;;;;;;12.16;;WN6, WN6b;;;;;;;;;;;;;FNG 2;
WR 111d;WR*;18:08:39.50;-20:24:35.88;;;;;;;;;12.58;;WN7;;;;;;;;;;;;;FNG 3;
WR 112;WR*;18:16:33.49;-18:58:42.4;;;;;;18.80;8.68;6.26;4.26;;WC9d+OB?, WC8-9vd;;;;;;;;;;;;;DR3 4094789697991379712,AFGL 2104;
WR 113;WR*;18:19:07.36;-11:37:59.2;;;;;9.86;9.14;7.02;6.28;5.49;;WC8d+O8-9IV;;;;;;;;;;;;;HD 168206,DR3 4153716198275554176,CV Ser;RCW167 (Toala)
WR 113-1;WR*;18:19:22.19;-16:03:12.5;;;;;16.50;15.72;9.09;8.30;7.76;;WN7o;;;;;;;;;;;;;DR3 4098014389460991872,HDM 9;
WR 113-2;WR*;18:23:03.43;-13:10:00.5;;;;;15.23;14.49;10.34;9.28;8.27;;WC5-6, WC6:;;;;;;;;;;;;;DR3 4152555461890047744,SMG09 1425_47,SFZ12 1425-15L;
WR 113-3;WR*;18:22:59.08;-13:12:31.3;;;;;;;14.17;12.62;11.68;;WN4-5;;;;;;;;;;;;;DR3 4152553773976467712,2MASS J18225904-1312311;
WR 113-4;WR*;18:21:02.93;-12:27:45.7;;;;;;15.65;;;10.64;;WN7h;;;;;;;;;;;;;DR3 4152844491726272640,WR-C-36,[KSF2015] 1430-AB0;
WR 114;WR*;18:23:16.34;-13:43:26.1;;;;;13.00;12.08;8.98;8.43;7.61;;WC5+OB?;;;;;;;;;;;;;HD 169010,DR3 4152380330315696640,IC14-17;
WR 114-1;WR*;18:25:00.23;-10:33:23.7;;;;;;;12.21;11.24;10.61;;WN7b, WN6;;;;;;;;;;;;;DR3 4154273822474507136,HDM 10,KSF14 1446-B1D;
WR 114-2;WR*;18:23:32.32;-12:03:58.7;;;;;;;14.45;12.90;11.69;;WC8;;;;;;;;;;;;;DR3 4153253750568925568,SFZ12 1434-43L;
WR 114-3;WR*;18:24:46.31;-11:54:27.4;;;;;;;13.40;12.28;11.42;;WN4-5;;;;;;;;;;;;;DR3 4153250864340865408,2MASS J18244626-1154270;
WR 115;WR*;18:25:30.01;-14:38:41.0;;;;;13.02;11.84;7.99;7.42;6.95;;WN6o;;;;;;;;;;;;;DR3 4104216429639420032,He3-1693,MR 87;
WR 115-1;WR*;18:25:53.09;-13:28:32.3;;;;;;16.59;10.32;9.52;8.96;;WN6o, WN6;;;;;;;;;;;;;DR3 4152476297066998784,HDM 11,SFZ12 1428-157L;
WR 115-2;WR*;18:25:53.62;-12:50:03.2;;;;;20.65;;11.53;10.13;9.28;;WN8;;;;;;;;;;;;;DR3 4152582537378774656,MDM11 35,SFZ12 1431-34L;
WR 115-3;WR*;18:26:06.12;-13:04:10.6;;;;;15.86;15.62;9.59;8.82;8.30;;WN7;;;;;;;;;;;;;DR3 4152574080574698752,MDM11 36;
WR 116;WR*;18:27:04.29;-12:22:52.7;;;;;;16.68;8.21;7.57;6.96;;WN8h;;;;;;;;;;;;;DR3 4153009457139196032,[S66] 1,AS 306;Anon (Stock & Barlow)
WR 116-1;WR*;18:28:11.80;-10:25:42.4;;;;;17.90;16.42;8.36;6.93;5.63;;WC9+OBI;;;;;;;;;;;;;DR3 4155723842108658560,UCAC2 28237237;
WR 116-2;WR*;18:29:33.84;-08:39:02.2;;;;;;;14.07;12.75;11.93;;WN5;;;;;;;;;;;;;DR3 4156611555997469824,SMG09 1462_54;
WR 116-3;WR*;18:30:53.20;-10:19:37.2;;;;;17.24;;10.68;9.91;9.43;;WN6, WN6ha;;;;;;;;;;;;;DR3 4154990742729141376,MDM11 37;
WR 116-4;WR*;18:28:20.46;-12:16:36.4;;;;;;;14.85;13.09;12.14;;WN4-5;;;;;;;;;;;;;2MASS J18282046-1216364;
WR 116-5;WR*;18:27:10.29;-02:57:19.8;;;;;;;11.40;10.36;9.28;;WC9;;;;;;;;;;;;;DR3 4270060750589532288,WR-C-37;
WR 116-6;WR*;18:28:06.09;-10:05:01.5;;;;;;19.07;10.36;9.36;8.58;;WC9;;;;;;;;;;;;;DR3 4155804072101352704,WR-C-38;
WR 117;WR*;18:31:02.51;-06:35:49.7;;;;;;14.19;9.67;8.49;7.36;;WC9d;;;;;;;;;;;;;DR3 4255995179389985664,[M82] 15,IC14-22;
WR 117-1;WR*;18:31:16.53;-10:09:25.1;;;;;;16.35;9.09;8.29;7.63;;WN8, WN7;;;;;;;;;;;;;DR3 4155087293585479552,MDM11 38,UCAC3 160-180469;
WR 117-2;WR*;18:31:06.65;-09:48:01.4;;;;;;;14.85;11.44;9.35;;WC9d;;;;;;;;;;;;;KSF14 1457-673;
WR 118;WR*;18:31:42.21;-09:59:16.8;;;;;;22.00;8.10;5.41;3.65;;WC9d;;;;;;;;;;;;;DR3 4155846540722266496,AFGL 2179,IRAS 18289-1001;
WR 118-1;WR*;18:36:16.33;-07:05:17.00;;;;;;;13.22;10.14;8.09;;WC9, WC9d;;;;;;;;;;;;;MDI09 Quartet 5;
WR 118-10;WR*;18:36:55.53;-06:31:02.1;;;;;;;12.04;10.81;10.02;;WN6;;;;;;;;;;;;;DR3 4253040688579755776,KSF14 1485-6C4;
WR 118-11;WR*;18:37:51.82;-06:31:19.1;;;;;;;14.72;11.30;9.49;;WN8;;;;;;;;;;;;;KSF14 1485-844;
WR 118-12;WR*;18:37:07.44;-04:25:48.8;;;;;;17.30;11.60;10.95;10.40;;WN7-8;;;;;;;;;;;;;DR3 4256868152952578304,WR-C-39;
WR 118-2;WR*;18:36:16.68;-07:04:59.4;;;;;;;10.57;8.66;7.58;;WN9;;;;;;;;;;;;;DR3 4252915412949859072,MDI09 Quartet 2;
WR 118-3;WR*;18:36:17.28;-07:05:07.1;;;;;;;10.34;8.40;7.38;;WN9;;;;;;;;;;;;;DR3 4252915412949854208,MDI09 Quartet 1;
WR 118-4;WR*;18:33:47.63;-09:23:07.9;;;;;;;12.18;10.52;9.36;;WC8;;;;;;;;;;;;;DR3 4156266554151949312,MDM11 39,SFZ12 1463-7L;
WR 118-5;WR*;18:37:51.49;-06:08:41.8;;;;;;;12.73;10.74;9.31;;WC9d;;;;;;;;;;;;;DR3 4256082556192380672,MDM11 40;
WR 118-6;WR*;18:38:27.21;-07:10:45.2;;;;;;;13.64;11.73;10.59;;WN7:;;;;;;;;;;;;;DR3 4252854660635487360,MDM11 41,SFZ12 1483-212L;
WR 118-7;WR*;18:35:47.7;-07:17:50.1;;;;;;;15.91;12.89;11.01;;WC9;;;;;;;;;;;;;SFZ12 1477-55L;
WR 118-8;WR*;18:38:00.49;-06:26:46.1;;;;;;;15.63;13.02;11.29;;WC9;;;;;;;;;;;;;SFZ12 1487-80L;
WR 118-9;WR*;18:38:38.94;-06:00:16.0;;;;;;;14.78;13.04;11.15;;WC9;;;;;;;;;;;;;SFZ12 1489-36L;
WR 119;WR*;18:39:17.90;-10:05:31.0;;;;;;12.41;9.50;8.43;7.26;;WC9d;;;;;;;;;;;;;DR3 4155241083467432960,LSWR 15,THA 20-1;
WR 119-1;WR*;18:40:08.65;-03:29:31.2;;;;;;;11.77;10.86;10.29;;WN7o;;;;;;;;;;;;;DR3 4258531164287499648,HDM 12;
WR 119-2;WR*;18:39:34.58;-05:44:23.1;;;;;18.36;;11.83;10.49;9.56;;WC8;;;;;;;;;;;;;DR3 4256472195660012416,MDM11 42,SFZ12 1493-9L;
WR 119-3;WR*;18:39:42.53;-06:41:46.4;;;;;;;13.27;11.50;10.50;;WN7;;;;;;;;;;;;;DR3 4252976504557162496,SFZ12 1487-212L;
WR 119-4;WR*;18:39:40.60;-05:35:17.6;;;;;;;14.64;12.36;11.72;;WC8-9;;;;;;;;;;;;;KSF14 1495-1D8A;
