Name;Type;RA;Dec;Const;MajAx;MinAx;PosAng;B-Mag;V-Mag;J-Mag;H-Mag;K-Mag;SurfBr;Hubble;Pax;Pm-RA;Pm-Dec;RadVel;Redshift;Cstar U-Mag;Cstar B-Mag;Cstar V-Mag;M;NGC;IC;Cstar Names;Identifiers;Common names
LDN 1154;DrkN;22:16:50.18;+56:13:00.1;Cep;5.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 1155;DrkN;20:43:31.20;+67:40:54.8;Cep;4.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 1156;DrkN;22:19:52.10;+55:45:06.1;Cep;12.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 1157;DrkN;20:39:27.29;+68:00:41.4;Dra;4.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 1158;DrkN;20:44:31.68;+67:40:58.1;Cep;20.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 1159;DrkN;22:06:41.81;+58:34:40.1;Cep;100.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 1160;DrkN;22:04:40.10;+58:59:35.9;Cep;8.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 1161;DrkN;22:19:51.50;+56:08:06.0;Cep;4.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 1162;DrkN;21:20:01.75;+65:02:46.0;Cep;3.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 1163;DrkN;22:20:51.84;+56:10:07.7;Cep;5.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 1164;DrkN;22:06:40.58;+59:09:40.0;Cep;8.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 1165;DrkN;22:07:10.99;+59:04:41.2;Cep;8.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 1166;DrkN;22:05:39.26;+59:34:37.9;Cep;1.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 1167;DrkN;21:03:44.54;+67:01:58.8;Cep;14.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 1168;DrkN;20:56:37.87;+67:36:37.1;Cep;3.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 1169;DrkN;22:07:09.55;+59:44:40.9;Cep;3.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 1170;DrkN;21:01:40.37;+67:36:52.6;Cep;27.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 1171;DrkN;20:53:32.14;+68:19:27.1;Cep;2.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 1172;DrkN;21:02:40.39;+67:41:55.7;Cep;6.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 1173;DrkN;21:04:41.40;+67:42:01.8;Cep;4.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 1174;DrkN;21:02:37.51;+68:11:55.7;Cep;32.5;;;;;;;;;;;;;;;;;;;;;;;
LDN 1175;DrkN;22:13:40.30;+60:44:54.2;Cep;7.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 1176;DrkN;21:31:00.05;+66:43:16.0;Cep;40.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 1177;DrkN;21:18:45.79;+68:15:42.8;Cep;4.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 1178;DrkN;22:09:04.44;+62:19:45.1;Cep;4.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 1179;DrkN;22:27:19.80;+59:02:19.3;Cep;2.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 1180;DrkN;22:26:49.20;+59:15:18.7;Cep;158.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 1181;DrkN;21:42:08.47;+66:08:44.5;Cep;5.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 1182;DrkN;22:13:07.42;+61:54:53.3;Cep;3.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 1183;DrkN;21:42:08.14;+66:13:44.4;Cep;18.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 1184;DrkN;22:20:43.58;+60:45:07.6;Cep;21.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 1185;DrkN;22:29:20.62;+59:05:22.9;Cep;4.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 1186;DrkN;22:13:37.13;+62:07:54.1;Cep;4.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 1187;DrkN;22:37:57.14;+57:15:36.7;Cep;22.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 1188;DrkN;22:16:39.50;+61:45:00.0;Cep;37.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 1189;DrkN;22:38:57.58;+57:15:38.2;Cep;41.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 1190;DrkN;22:30:51.19;+59:08:25.4;Cep;3.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 1191;DrkN;22:14:06.70;+62:24:55.1;Cep;3.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 1192;DrkN;22:33:53.42;+58:35:30.5;Cep;5.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 1193;DrkN;22:14:36.96;+62:24:56.2;Cep;2.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 1194;DrkN;22:32:52.18;+59:05:28.7;Cep;5.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 1195;DrkN;22:26:45.43;+61:15:18.4;Cep;7.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 1196;DrkN;22:26:45.43;+61:15:18.4;Cep;10.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 1197;DrkN;22:37:54.70;+58:55:36.8;Cep;5.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 1198;DrkN;22:36:53.45;+59:25:35.0;Cep;13.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 1199;DrkN;21:35:54.07;+68:33:29.2;Cep;29.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 1200;DrkN;22:45:58.56;+58:45:48.6;Cep;8.5;;;;;;;;;;;;;;;;;;;;;;;
LDN 1201;DrkN;22:23:38.98;+63:30:13.0;Cep;5.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 1202;DrkN;22:26:41.52;+63:05:18.6;Cep;3.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 1203;DrkN;22:27:42.24;+63:00:20.2;Cep;7.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 1204;DrkN;22:26:41.14;+63:15:18.4;Cep;94.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 1205;DrkN;22:45:56.14;+60:25:48.7;Cep;18.5;;;;;;;;;;;;;;;;;;;;;;;
LDN 1206;DrkN;22:28:39.48;+64:25:21.7;Cep;17.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 1207;DrkN;22:29:40.03;+64:25:23.5;Cep;13.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 1208;DrkN;22:30:40.61;+64:25:25.3;Cep;8.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 1209;DrkN;22:29:39.22;+64:45:23.4;Cep;20.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 1210;DrkN;22:44:52.92;+62:05:47.0;Cep;6.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 1211;DrkN;22:46:53.81;+62:10:49.8;Cep;6.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 1212;DrkN;22:47:54.29;+62:12:51.5;Cep;7.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 1213;DrkN;22:31:38.71;+65:25:26.8;Cep;4.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 1214;DrkN;22:33:39.05;+65:45:30.2;Cep;30.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 1215;DrkN;22:51:56.57;+62:05:56.8;Cep;8.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 1216;DrkN;22:51:56.30;+62:15:56.5;Cep;22.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 1217;DrkN;22:13:07.99;+70:44:53.9;Cep;25.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 1218;DrkN;23:02:01.63;+62:16:08.8;Cep;75.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 1219;DrkN;22:11:35.64;+70:59:50.6;Cep;3.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 1220;DrkN;23:04:03.24;+61:51:10.8;Cep;4.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 1221;DrkN;22:28:26.04;+69:00:21.6;Cep;8.5;;;;;;;;;;;;;;;;;;;;;;;
LDN 1222;DrkN;23:05:03.86;+61:46:12.0;Cep;2.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 1223;DrkN;22:56:55.80;+64:16:03.0;Cep;60.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 1224;DrkN;23:04:00.62;+63:46:10.9;Cep;7.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 1225;DrkN;23:12:07.75;+61:36:19.1;Cep;11.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 1226;DrkN;23:10:05.93;+62:16:17.0;Cep;5.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 1227;DrkN;23:10:05.86;+62:19:17.0;Cep;5.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 1228;DrkN;20:59:01.54;+77:31:46.9;Cep;17.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 1229;DrkN;23:14:08.40;+61:59:20.8;Cep;3.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 1230;DrkN;23:14:08.35;+62:01:21.0;Cep;2.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 1231;DrkN;23:18:11.23;+61:16:24.2;Cas;6.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 1232;DrkN;23:17:10.22;+61:46:23.5;Cas;3.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 1233;DrkN;23:16:27.26;+62:20:22.9;Cas;1.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 1234;DrkN;23:17:09.58;+62:24:23.4;Cas;3.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 1235;DrkN;22:14:54.91;+73:24:57.2;Cep;11.5;;;;;;;;;;;;;;;;;;;;;;;
LDN 1236;DrkN;22:52:43.34;+68:55:57.7;Cep;12.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 1237;DrkN;23:22:36.36;+62:36:27.7;Cas;3.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 1238;DrkN;23:32:19.46;+59:46:34.0;Cas;224.5;;;;;;;;;;;;;;;;;;;;;;;
LDN 1239;DrkN;23:12:20.26;+66:04:19.2;Cep;4.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 1240;DrkN;23:11:00.86;+66:26:17.9;Cep;21.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 1241;DrkN;21:50:03.00;+76:44:04.9;Cep;70.5;;;;;;;;;;;;;;;;;;;;;;;
LDN 1242;DrkN;22:31:10.03;+73:15:26.6;Cep;53.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 1243;DrkN;22:10:37.32;+75:19:49.1;Cep;17.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 1244;DrkN;23:25:13.66;+62:46:29.6;Cas;5.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 1245;DrkN;23:32:18.89;+60:46:34.0;Cas;15.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 1246;DrkN;23:25:12.91;+63:36:29.5;Cas;2.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 1247;DrkN;22:20:47.93;+75:15:08.6;Cep;24.5;;;;;;;;;;;;;;;;;;;;;;;
LDN 1248;DrkN;23:32:17.93;+62:16:34.0;Cas;123.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 1249;DrkN;23:44:25.70;+58:56:39.1;Cas;13.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 1250;DrkN;23:22:07.01;+67:16:27.5;Cep;97.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 1251;DrkN;22:36:03.17;+75:15:34.6;Cep;26.5;;;;;;;;;;;;;;;;;;;;;;;
LDN 1252;DrkN;23:45:24.70;+63:16:39.4;Cas;25.5;;;;;;;;;;;;;;;;;;;;;;;
LDN 1253;DrkN;23:56:31.54;+58:31:41.5;Cas;5.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 1254;DrkN;23:56:31.51;+58:46:41.5;Cas;23.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 1255;DrkN;23:53:29.81;+60:31:41.2;Cas;1.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 1256;DrkN;23:55:30.89;+60:01:41.5;Cas;24.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 1257;DrkN;23:57:31.92;+59:39:41.8;Cas;10.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 1258;DrkN;23:59:02.66;+59:36:41.8;Cas;6.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 1259;DrkN;23:22:54.96;+74:16:27.8;Cep;11.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 1260;DrkN;23:57:01.15;+64:56:41.6;Cas;3.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 1261;DrkN;23:26:59.04;+74:16:30.7;Cep;10.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 1262;DrkN;23:26:59.04;+74:16:30.7;Cep;15.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 1263;DrkN;23:57:31.46;+64:50:41.6;Cas;2.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 1264;DrkN;23:52:27.41;+68:16:41.2;Cep;19.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 1265;DrkN;00:09:37.75;+58:51:41.0;Cas;3.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 1266;DrkN;23:57:31.20;+67:16:41.5;Cep;95.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 1267;DrkN;00:00:33.29;+66:46:41.9;Cep;8.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 1268;DrkN;23:59:32.57;+67:26:41.6;Cep;23.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 1269;DrkN;00:00:33.29;+67:09:41.8;Cep;9.5;;;;;;;;;;;;;;;;;;;;;;;
LDN 1270;DrkN;00:01:33.98;+67:09:41.8;Cep;5.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 1271;DrkN;00:01:33.98;+67:16:41.9;Cep;6.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 1272;DrkN;00:02:34.68;+67:16:41.9;Cep;176.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 1273;DrkN;00:02:34.73;+68:31:41.9;Cep;26.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 1274;DrkN;23:57:30.65;+70:56:41.6;Cep;10.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 1275;DrkN;00:06:37.49;+67:26:41.6;Cep;8.5;;;;;;;;;;;;;;;;;;;;;;;
LDN 1276;DrkN;00:12:40.51;+64:01:40.4;Cas;3.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 1277;DrkN;00:13:41.11;+64:01:40.4;Cas;5.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 1278;DrkN;00:15:42.24;+63:51:40.0;Cas;7.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 1279;DrkN;00:17:43.39;+63:46:39.4;Cas;9.5;;;;;;;;;;;;;;;;;;;;;;;
LDN 1280;DrkN;00:19:44.06;+62:39:38.5;Cas;8.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 1281;DrkN;00:18:44.06;+63:56:38.8;Cas;4.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 1282;DrkN;00:21:44.76;+61:46:37.9;Cas;7.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 1283;DrkN;00:22:45.26;+61:42:37.4;Cas;5.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 1284;DrkN;00:21:45.43;+63:11:37.7;Cas;6.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 1285;DrkN;00:24:47.16;+63:11:36.6;Cas;6.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 1286;DrkN;00:34:49.80;+58:56:31.2;Cas;14.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 1287;DrkN;00:35:53.66;+63:26:30.5;Cas;8.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 1288;DrkN;00:37:57.53;+66:06:29.2;Cas;35.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 1289;DrkN;21:31:22.61;+88:23:43.1;UMi;6.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 1290;DrkN;00:41:54.91;+61:06:26.3;Cas;6.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 1291;DrkN;00:42:13.90;+62:01:26.0;Cas;3.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 1292;DrkN;21:40:28.78;+88:34:06.2;UMi;41.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 1293;DrkN;00:41:56.78;+63:06:26.3;Cas;6.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 1294;DrkN;00:42:20.18;+62:16:26.0;Cas;2.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 1295;DrkN;00:44:50.04;+52:26:24.0;Cas;10.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 1296;DrkN;00:44:50.26;+52:46:23.9;Cas;10.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 1297;DrkN;00:42:57.00;+62:46:25.3;Cas;14.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 1298;DrkN;00:43:25.68;+61:06:24.8;Cas;7.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 1299;DrkN;00:45:04.22;+55:44:23.6;Cas;4.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 1300;DrkN;00:43:56.26;+61:26:24.7;Cas;5.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 1301;DrkN;00:43:45.12;+62:27:24.8;Cas;2.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 1302;DrkN;00:43:56.64;+61:51:24.5;Cas;4.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 1303;DrkN;00:42:59.74;+65:16:25.3;Cas;50.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 1304;DrkN;00:43:06.22;+69:46:25.3;Cas;120.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 1305;DrkN;01:03:16.90;+67:46:05.9;Cas;98.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 1306;DrkN;01:03:07.30;+62:16:05.9;Cas;199.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 1307;DrkN;01:05:13.25;+65:16:03.4;Cas;90.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 1308;DrkN;01:13:40.30;+72:55:53.0;Cas;75.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 1309;DrkN;01:07:09.43;+62:16:00.8;Cas;39.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 1310;DrkN;01:07:05.30;+59:16:01.2;Cas;63.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 1311;DrkN;11:24:35.38;+84:43:31.8;Cam;77.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 1312;DrkN;01:14:12.84;+62:05:51.7;Cas;20.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 1313;DrkN;01:16:13.20;+61:40:49.1;Cas;11.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 1314;DrkN;01:17:13.30;+61:25:47.6;Cas;5.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 1315;DrkN;01:20:17.81;+63:05:43.4;Cas;31.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 1316;DrkN;01:19:14.30;+61:25:44.8;Cas;12.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 1317;DrkN;01:23:04.94;+61:50:39.1;Cas;2.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 1319;DrkN;01:23:16.01;+61:15:38.9;Cas;27.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 1320;DrkN;04:15:13.54;+85:37:52.0;Cep;40.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 1321;DrkN;10:36:43.78;+84:14:29.0;Cam;79.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 1322;DrkN;01:24:16.51;+61:15:37.4;Cas;3.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 1323;DrkN;01:25:17.30;+61:25:35.8;Cas;9.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 1324;DrkN;01:26:18.12;+61:35:34.1;Cas;11.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 1325;DrkN;01:29:52.90;+63:05:28.3;Cas;3.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 1326;DrkN;01:30:41.33;+63:05:27.2;Cas;3.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 1327;DrkN;01:34:30.94;+65:25:20.6;Cas;13.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 1328;DrkN;01:38:38.69;+67:15:13.7;Cas;74.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 1329;DrkN;01:35:31.08;+65:15:19.1;Cas;11.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 1330;DrkN;01:36:31.66;+65:15:17.3;Cas;8.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 1331;DrkN;01:38:30.82;+64:30:13.7;Cas;15.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 1332;DrkN;01:42:27.05;+62:03:06.5;Cas;5.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 1333;DrkN;02:26:03.65;+75:28:31.4;Cas;5.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 1334;DrkN;01:43:27.31;+61:57:04.7;Cas;6.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 1335;DrkN;01:51:42.82;+66:04:48.7;Cas;47.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 1336;DrkN;01:53:46.22;+66:44:44.5;Cas;70.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 1337;DrkN;01:45:28.22;+61:55:00.8;Cas;6.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 1338;DrkN;01:54:34.63;+62:42:42.8;Cas;3.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 1339;DrkN;01:54:34.10;+62:30:42.8;Cas;3.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 1340;DrkN;02:30:44.23;+72:57:19.1;Cas;1.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 1341;DrkN;01:55:47.16;+62:41:40.2;Cas;2.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 1343;DrkN;01:56:04.58;+62:24:39.6;Cas;8.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 1345;DrkN;01:57:05.69;+62:38:37.7;Cas;7.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 1346;DrkN;01:57:05.64;+62:37:37.6;Cas;7.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 1347;DrkN;01:58:05.33;+62:19:35.4;Cas;12.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 1348;DrkN;01:58:35.81;+62:24:34.6;Cas;12.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 1349;DrkN;02:13:55.90;+66:14:00.2;Cas;65.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 1350;DrkN;02:09:31.15;+60:59:10.3;Cas;3.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 1351;DrkN;02:10:43.25;+60:49:07.3;Cas;3.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 1352;DrkN;02:35:12.55;+67:23:06.4;Cas;7.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 1353;DrkN;02:44:21.79;+68:12:41.0;Cas;95.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 1354;DrkN;02:19:43.70;+61:43:45.8;Cas;7.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 1355;DrkN;02:52:43.18;+69:02:17.2;Cas;5.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 1356;DrkN;02:22:45.05;+61:43:38.3;Cas;16.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 1357;DrkN;02:52:30.05;+68:52:17.8;Cas;3.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 1358;DrkN;02:55:34.82;+69:22:08.8;Cas;4.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 1359;DrkN;02:25:47.38;+62:03:30.6;Cas;14.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 1360;DrkN;02:26:45.29;+61:13:28.2;Cas;6.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 1361;DrkN;02:28:17.18;+61:38:24.4;Cas;6.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 1362;DrkN;02:27:45.72;+61:13:25.7;Cas;3.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 1363;DrkN;02:27:45.22;+61:03:25.6;Cas;6.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 1364;DrkN;02:29:47.57;+61:33:20.2;Cas;7.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 1365;DrkN;02:28:44.90;+60:48:23.0;Cas;18.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 1366;DrkN;02:32:49.37;+61:43:12.4;Cas;27.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 1367;DrkN;02:31:47.66;+61:18:15.1;Cas;7.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 1368;DrkN;02:32:48.34;+61:23:12.5;Cas;4.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 1369;DrkN;02:33:48.74;+61:23:09.6;Cas;6.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 1370;DrkN;02:31:45.17;+60:28:14.9;Cas;11.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 1371;DrkN;02:34:47.14;+60:43:07.0;Cas;27.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 1372;DrkN;02:37:50.42;+61:22:58.8;Cas;9.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 1373;DrkN;02:37:49.90;+61:12:58.7;Cas;207.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 1374;DrkN;02:34:40.58;+58:23:07.1;Per;6.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 1375;DrkN;02:44:51.65;+60:52:39.0;Cas;10.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 1376;DrkN;02:43:50.21;+60:32:42.0;Cas;8.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 1377;DrkN;03:15:03.38;+61:01:07.0;Cas;9.5;;;;;;;;;;;;;;;;;;;;;;;
LDN 1378;DrkN;03:14:54.89;+60:20:07.4;Cas;1.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 1379;DrkN;03:15:31.15;+60:21:05.4;Cas;2.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 1380;DrkN;03:15:42.50;+60:09:04.7;Cas;1.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 1381;DrkN;03:16:31.01;+60:13:01.9;Cam;4.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 1382;DrkN;03:17:00.65;+60:04:00.5;Cam;6.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 1383;DrkN;03:18:01.10;+60:05:57.1;Cam;3.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 1384;DrkN;03:20:01.46;+60:00:50.4;Cam;15.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 1385;DrkN;03:21:01.08;+59:48:47.2;Cam;3.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 1386;DrkN;03:22:12.98;+59:40:43.3;Cam;5.4;;;;;;;;;;;;;;;;;;;;;;;
